Timestamp,Cell_ID,RSRP,SINR,Latency,Throughput,Packet_Loss,Connected_Users
2026-01-10 17:25:00,Cell_05,-92.23,15.31,77.26,185.37,0.93,111
2026-01-10 17:30:00,Cell_05,-88.48,16.22,78.95,203.45,1.0,120
2026-01-10 17:35:00,Cell_05,-93.46,14.14,94.7,204.08,1.43,130
2026-01-10 17:40:00,Cell_05,-86.88,16.02,90.12,216.99,0.8,125
2026-01-10 17:45:00,Cell_05,-88.15,14.96,91.69,201.63,1.1,120
2026-01-10 17:50:00,Cell_05,-91.43,11.37,100.19,177.56,1.14,130
2026-01-10 17:55:00,Cell_05,-108.86,10.77,145.86,129.34,6.19,125
2026-01-10 18:00:00,Cell_05,-90.28,15.75,97.98,244.09,1.24,143
2026-01-10 18:05:00,Cell_05,-93.3,15.9,106.82,224.91,1.15,135
2026-01-10 18:10:00,Cell_05,-92.58,13.36,97.61,187.81,1.0,127
2026-01-10 18:15:00,Cell_05,-95.13,11.19,100.0,190.83,1.73,135
2026-01-10 18:20:00,Cell_05,-92.11,13.82,99.82,189.98,1.14,132
2026-01-10 18:25:00,Cell_05,-93.12,14.8,99.97,224.19,1.24,144
2026-01-10 18:30:00,Cell_05,-91.67,17.63,100.44,243.48,1.26,138
2026-01-10 18:35:00,Cell_05,-94.36,17.16,108.5,228.73,1.39,135
2026-01-10 18:40:00,Cell_05,-93.15,15.65,103.15,217.33,1.59,137
2026-01-10 18:45:00,Cell_05,-85.26,14.55,111.62,200.94,1.38,128
2026-01-10 18:50:00,Cell_05,-89.64,14.18,84.76,209.26,0.89,135
2026-01-10 18:55:00,Cell_05,-88.6,13.54,113.19,227.93,1.09,148
2026-01-10 19:00:00,Cell_05,-91.23,16.63,88.62,220.36,1.06,132
2026-01-10 19:05:00,Cell_05,-89.44,15.0,98.88,217.76,0.85,138
2026-01-10 19:10:00,Cell_05,-93.64,15.57,111.0,236.08,1.1,148
2026-01-10 19:15:00,Cell_05,-91.82,13.6,97.68,200.36,1.35,138
2026-01-10 19:20:00,Cell_05,-91.07,12.97,83.57,206.55,0.76,139
2026-01-10 19:25:00,Cell_05,-90.49,14.5,110.52,232.93,1.19,151
2026-01-10 19:30:00,Cell_05,-88.41,11.74,97.32,195.3,1.49,131
2026-01-10 19:35:00,Cell_05,-90.87,15.27,98.18,213.71,0.89,132
2026-01-10 19:40:00,Cell_05,-91.25,12.27,100.3,203.89,0.73,141
2026-01-10 19:45:00,Cell_05,-89.58,13.35,89.93,173.13,0.62,117
2026-01-10 19:50:00,Cell_05,-92.68,15.03,106.34,219.31,1.41,135
2026-01-10 19:55:00,Cell_05,-85.4,13.04,94.66,196.49,0.42,133
2026-01-10 20:00:00,Cell_05,-89.88,13.77,96.47,186.11,1.25,126
2026-01-10 20:05:00,Cell_05,-96.08,15.81,103.73,241.23,0.88,138
2026-01-10 20:10:00,Cell_05,-87.5,12.6,97.23,200.44,1.39,138
2026-01-10 20:15:00,Cell_05,-88.47,12.58,94.91,181.25,1.36,122
2026-01-10 20:20:00,Cell_05,-93.7,14.52,96.74,185.31,0.95,129
2026-01-10 20:25:00,Cell_05,-91.65,17.34,100.37,214.41,1.17,120
2026-01-10 20:30:00,Cell_05,-93.88,17.58,91.69,195.48,1.33,120
2026-01-10 20:35:00,Cell_05,-88.28,14.09,90.63,190.41,1.37,123
2026-01-10 20:40:00,Cell_05,-92.25,15.56,88.51,221.07,0.63,133
2026-01-10 20:45:00,Cell_05,-88.9,15.64,94.09,169.08,1.12,108
2026-01-10 20:50:00,Cell_05,-92.59,14.81,88.23,187.41,0.96,113
2026-01-10 20:55:00,Cell_05,-87.18,15.16,81.98,164.91,0.77,111
2026-01-10 21:00:00,Cell_05,-90.62,14.11,95.31,196.47,1.04,123
2026-01-10 21:05:00,Cell_05,-86.7,13.44,84.37,174.45,1.3,119
2026-01-10 21:10:00,Cell_05,-91.05,13.21,74.32,179.25,0.75,112
2026-01-10 21:15:00,Cell_05,-89.89,16.31,85.05,193.29,0.7,117
2026-01-10 21:20:00,Cell_05,-88.3,15.31,77.33,166.95,0.88,107
2026-01-10 21:25:00,Cell_05,-86.68,16.88,89.57,180.59,1.15,103
2026-01-10 21:30:00,Cell_05,-92.74,15.19,75.72,148.87,0.57,103
2026-01-10 21:35:00,Cell_05,-90.39,16.82,73.17,167.26,1.06,101
2026-01-10 21:40:00,Cell_05,-86.01,16.26,75.37,158.31,0.39,97
2026-01-10 21:45:00,Cell_05,-85.71,17.82,75.69,169.8,1.04,98
2026-01-10 21:50:00,Cell_05,-91.83,15.17,74.85,126.74,0.53,91
2026-01-10 21:55:00,Cell_05,-89.1,16.6,75.53,154.99,0.74,90
2026-01-10 22:00:00,Cell_05,-90.48,16.21,78.21,145.92,0.95,95
2026-01-10 22:05:00,Cell_05,-91.56,15.92,79.77,148.52,0.72,92
2026-01-10 22:10:00,Cell_05,-87.87,15.53,77.38,156.67,0.86,97
2026-01-10 22:15:00,Cell_05,-90.21,12.73,71.74,138.62,0.09,93
2026-01-10 22:20:00,Cell_05,-84.38,13.65,73.45,127.07,0.65,90
2026-01-10 22:25:00,Cell_05,-93.08,14.95,73.02,149.17,1.1,89
2026-01-10 22:30:00,Cell_05,-87.6,14.53,77.87,139.56,0.96,89
2026-01-10 22:35:00,Cell_05,-92.26,17.94,65.62,120.01,0.59,71
2026-01-10 22:40:00,Cell_05,-88.32,15.86,67.54,148.26,0.71,86
2026-01-10 22:45:00,Cell_05,-85.96,16.05,61.28,127.33,0.18,72
2026-01-10 22:50:00,Cell_05,-85.77,16.11,56.54,103.83,0.0,70
2026-01-10 22:55:00,Cell_05,-87.82,15.67,61.32,98.16,0.46,65
2026-01-10 23:00:00,Cell_05,-84.31,17.56,64.22,132.06,0.38,78
2026-01-10 23:05:00,Cell_05,-92.92,15.25,61.76,105.44,0.38,73
2026-01-10 23:10:00,Cell_05,-85.03,18.78,59.82,121.32,0.62,70
2026-01-10 23:15:00,Cell_05,-86.83,16.5,60.94,111.89,0.77,63
2026-01-10 23:20:00,Cell_05,-86.0,17.79,67.52,129.68,0.39,75
2026-01-10 23:25:00,Cell_05,-88.44,15.6,69.46,131.69,0.56,70
2026-01-10 23:30:00,Cell_05,-86.15,15.8,63.3,116.82,0.0,71
2026-01-10 23:35:00,Cell_05,-102.72,8.52,111.96,47.67,5.02,66
2026-01-10 23:40:00,Cell_05,-87.01,16.49,53.34,89.21,0.61,55
2026-01-10 23:45:00,Cell_05,-100.05,9.12,143.37,60.88,4.2,65
2026-01-10 23:50:00,Cell_05,-89.79,15.56,65.38,113.29,0.67,71
2026-01-10 23:55:00,Cell_05,-87.24,18.42,44.65,68.61,0.36,48
2026-01-11 00:00:00,Cell_05,-90.57,13.23,47.59,63.67,0.0,48
2026-01-11 00:05:00,Cell_05,-85.81,15.27,59.24,90.09,0.27,54
2026-01-11 00:10:00,Cell_05,-89.55,16.14,56.9,108.6,0.03,60
2026-01-11 00:15:00,Cell_05,-91.73,16.71,54.4,74.49,0.0,50
2026-01-11 00:20:00,Cell_05,-88.11,17.0,59.22,73.21,0.41,45
2026-01-11 00:25:00,Cell_05,-85.39,16.71,39.93,80.2,0.09,51
2026-01-11 00:30:00,Cell_05,-87.31,19.01,53.95,77.31,0.68,46
2026-01-11 00:35:00,Cell_05,-85.59,16.31,32.06,59.08,0.52,41
2026-01-11 00:40:00,Cell_05,-88.09,15.62,51.73,83.8,0.28,49
2026-01-11 00:45:00,Cell_05,-83.31,18.2,60.31,103.13,0.85,57
2026-01-11 00:50:00,Cell_05,-84.81,15.87,53.26,75.77,0.0,51
2026-01-11 00:55:00,Cell_05,-89.22,16.83,41.48,68.91,0.6,36
2026-01-11 01:00:00,Cell_05,-86.87,15.44,68.34,87.56,0.48,51
2026-01-11 01:05:00,Cell_05,-82.91,16.3,47.28,84.8,0.06,49
2026-01-11 01:10:00,Cell_05,-89.76,15.77,52.75,79.29,0.2,46
2026-01-11 01:15:00,Cell_05,-84.25,16.63,37.59,80.51,0.03,47
2026-01-11 01:20:00,Cell_05,-88.78,17.51,49.07,81.15,0.42,48
2026-01-11 01:25:00,Cell_05,-84.68,17.77,38.51,88.93,0.66,45
2026-01-11 01:30:00,Cell_05,-89.02,16.09,49.8,80.7,0.3,51
2026-01-11 01:35:00,Cell_05,-90.6,15.39,47.32,60.39,0.33,41
2026-01-11 01:40:00,Cell_05,-84.85,14.74,45.21,67.55,0.19,42
2026-01-11 01:45:00,Cell_05,-84.64,17.68,53.71,91.56,0.36,52
2026-01-11 01:50:00,Cell_05,-88.23,14.36,58.1,74.96,0.34,58
2026-01-11 01:55:00,Cell_05,-88.54,16.87,52.1,78.63,0.87,49
2026-01-11 02:00:00,Cell_05,-84.49,16.09,69.09,110.65,0.75,59
2026-01-11 02:05:00,Cell_05,-85.66,19.3,56.17,99.65,0.17,53
2026-01-11 02:10:00,Cell_05,-89.21,18.41,45.45,71.92,0.15,40
2026-01-11 02:15:00,Cell_05,-84.15,15.06,55.24,92.2,0.83,53
2026-01-11 02:20:00,Cell_05,-88.96,16.09,59.43,86.68,0.08,59
2026-01-11 02:25:00,Cell_05,-87.12,16.11,45.85,52.48,0.73,37
2026-01-11 02:30:00,Cell_05,-92.87,16.14,59.77,62.64,0.49,46
2026-01-11 02:35:00,Cell_05,-91.55,15.11,56.47,81.57,0.0,55
2026-01-11 02:40:00,Cell_05,-90.74,14.77,48.4,80.59,0.44,51
2026-01-11 02:45:00,Cell_05,-85.56,16.95,50.76,93.89,0.29,53
2026-01-11 02:50:00,Cell_05,-86.55,19.0,51.69,96.18,0.46,58
2026-01-11 02:55:00,Cell_05,-83.32,16.88,59.93,92.44,0.46,52
2026-01-11 03:00:00,Cell_05,-86.96,15.89,72.96,122.9,0.69,71
2026-01-11 03:05:00,Cell_05,-86.24,14.09,50.5,81.61,0.0,50
2026-01-11 03:10:00,Cell_05,-88.74,16.65,45.83,70.37,0.0,43
2026-01-11 03:15:00,Cell_05,-85.91,16.7,47.45,80.43,0.59,46
2026-01-11 03:20:00,Cell_05,-89.58,18.27,49.57,61.25,0.41,34
2026-01-11 03:25:00,Cell_05,-87.71,16.43,49.23,58.9,0.15,41
2026-01-11 03:30:00,Cell_05,-90.4,17.14,50.35,100.38,0.27,61
2026-01-11 03:35:00,Cell_05,-86.46,19.8,52.92,89.33,0.13,49
2026-01-11 03:40:00,Cell_05,-92.17,14.33,53.04,99.98,0.19,58
2026-01-11 03:45:00,Cell_05,-86.27,16.11,41.2,67.94,0.0,41
2026-01-11 03:50:00,Cell_05,-87.47,15.64,60.89,97.29,0.04,55
2026-01-11 03:55:00,Cell_05,-87.3,18.6,57.97,87.75,0.41,55
2026-01-11 04:00:00,Cell_05,-87.61,15.45,48.8,70.85,0.6,45
2026-01-11 04:05:00,Cell_05,-86.4,15.78,54.64,97.61,0.39,58
2026-01-11 04:10:00,Cell_05,-89.36,17.5,63.57,83.37,0.7,50
2026-01-11 04:15:00,Cell_05,-82.47,16.63,58.41,100.92,0.44,58
2026-01-11 04:20:00,Cell_05,-87.08,15.12,52.69,75.37,0.0,51
2026-01-11 04:25:00,Cell_05,-90.0,17.12,45.57,92.1,0.02,49
2026-01-11 04:30:00,Cell_05,-89.2,16.84,44.05,97.17,0.45,46
2026-01-11 04:35:00,Cell_05,-89.84,17.14,51.35,86.18,0.67,51
2026-01-11 04:40:00,Cell_05,-89.82,15.2,48.29,69.43,0.11,48
2026-01-11 04:45:00,Cell_05,-88.94,17.87,49.11,86.36,0.66,42
2026-01-11 04:50:00,Cell_05,-87.91,15.65,50.05,79.57,0.41,53
2026-01-11 04:55:00,Cell_05,-84.32,16.7,52.58,94.95,0.28,53
2026-01-11 05:00:00,Cell_05,-88.81,18.11,58.4,107.56,0.65,59
2026-01-11 05:05:00,Cell_05,-83.5,17.44,49.01,72.09,0.25,45
2026-01-11 05:10:00,Cell_05,-89.86,15.07,61.0,94.17,0.38,61
2026-01-11 05:15:00,Cell_05,-92.66,17.05,54.81,72.54,0.0,55
2026-01-11 05:20:00,Cell_05,-85.23,13.64,53.29,87.18,0.53,53
2026-01-11 05:25:00,Cell_05,-88.62,15.82,59.15,74.81,0.11,48
2026-01-11 05:30:00,Cell_05,-85.21,13.44,55.73,86.15,0.42,64
2026-01-11 05:35:00,Cell_05,-90.44,16.64,57.34,90.72,0.0,56
2026-01-11 05:40:00,Cell_05,-84.14,14.23,58.54,89.45,0.51,60
2026-01-11 05:45:00,Cell_05,-88.65,18.53,62.5,90.68,0.0,53
2026-01-11 05:50:00,Cell_05,-91.13,18.56,54.51,95.42,0.59,56
2026-01-11 05:55:00,Cell_05,-84.6,15.03,59.26,95.37,0.6,59
2026-01-11 06:00:00,Cell_05,-86.71,19.5,56.87,113.53,0.7,59
2026-01-11 06:05:00,Cell_05,-88.81,19.0,56.94,104.78,0.29,63
2026-01-11 06:10:00,Cell_05,-86.72,17.09,67.33,120.73,0.5,72
2026-01-11 06:15:00,Cell_05,-84.96,16.05,65.55,115.8,0.2,71
2026-01-11 06:20:00,Cell_05,-84.76,16.86,64.56,124.81,0.91,69
2026-01-11 06:25:00,Cell_05,-89.46,17.44,49.82,91.85,0.35,57
2026-01-11 06:30:00,Cell_05,-90.92,17.66,74.65,132.4,0.72,81
2026-01-11 06:35:00,Cell_05,-89.75,16.21,71.21,140.93,0.17,75
2026-01-11 06:40:00,Cell_05,-88.63,14.46,59.04,103.71,0.4,68
2026-01-11 06:45:00,Cell_05,-87.83,13.39,62.65,103.65,0.45,69
2026-01-11 06:50:00,Cell_05,-87.0,15.13,59.74,101.07,0.54,67
2026-01-11 06:55:00,Cell_05,-85.07,15.95,53.52,124.55,0.5,73
2026-01-11 07:00:00,Cell_05,-87.59,16.99,67.46,135.79,0.98,81
2026-01-11 07:05:00,Cell_05,-88.82,16.69,59.45,116.89,0.48,70
2026-01-11 07:10:00,Cell_05,-91.86,15.86,71.23,125.58,0.55,81
2026-01-11 07:15:00,Cell_05,-88.88,15.6,65.86,111.26,0.48,73
2026-01-11 07:20:00,Cell_05,-84.4,18.73,74.37,152.67,0.47,85
2026-01-11 07:25:00,Cell_05,-88.83,16.84,71.41,139.35,0.96,80
2026-01-11 07:30:00,Cell_05,-92.3,16.69,73.3,176.09,0.75,100
2026-01-11 07:35:00,Cell_05,-91.65,16.28,68.07,121.72,0.75,78
2026-01-11 07:40:00,Cell_05,-89.3,14.83,69.9,132.05,0.57,83
2026-01-11 07:45:00,Cell_05,-90.58,18.38,75.78,146.11,0.83,85
2026-01-11 07:50:00,Cell_05,-85.81,14.23,72.08,149.67,0.86,84
2026-01-11 07:55:00,Cell_05,-86.35,18.29,81.14,170.57,1.02,92
2026-01-11 08:00:00,Cell_05,-87.57,14.45,84.64,161.8,1.16,94
2026-01-11 08:05:00,Cell_05,-91.0,14.35,65.07,139.18,0.68,87
2026-01-11 08:10:00,Cell_05,-89.12,17.38,63.55,140.23,0.26,86
2026-01-11 08:15:00,Cell_05,-92.54,17.01,81.67,169.42,0.32,95
2026-01-11 08:20:00,Cell_05,-90.05,15.33,75.2,152.41,0.85,99
2026-01-11 08:25:00,Cell_05,-104.65,9.75,146.42,126.81,5.66,100
2026-01-11 08:30:00,Cell_05,-89.97,15.17,78.26,151.15,1.23,96
2026-01-11 08:35:00,Cell_05,-89.72,16.23,88.22,167.15,0.74,105
2026-01-11 08:40:00,Cell_05,-89.13,14.23,77.75,163.95,0.17,99
2026-01-11 08:45:00,Cell_05,-91.39,15.55,86.66,182.32,1.11,116
2026-01-11 08:50:00,Cell_05,-91.18,14.61,87.96,167.24,0.97,110
2026-01-11 08:55:00,Cell_05,-91.27,16.03,84.49,201.72,0.76,116
2026-01-11 09:00:00,Cell_05,-90.41,14.4,89.99,167.11,0.66,110
2026-01-11 09:05:00,Cell_05,-91.98,15.49,89.16,173.79,0.57,107
2026-01-11 09:10:00,Cell_05,-94.48,15.38,73.64,178.71,0.41,109
2026-01-11 09:15:00,Cell_05,-88.19,15.35,75.32,159.23,0.85,100
2026-01-11 09:20:00,Cell_05,-90.18,13.51,79.03,157.94,0.94,108
2026-01-11 09:25:00,Cell_05,-90.98,16.28,73.6,170.35,0.77,100
2026-01-11 09:30:00,Cell_05,-87.65,14.27,96.63,189.74,0.89,116
2026-01-11 09:35:00,Cell_05,-88.77,12.0,86.17,173.59,0.85,123
2026-01-11 09:40:00,Cell_05,-86.73,13.38,92.0,158.93,0.71,115
2026-01-11 09:45:00,Cell_05,-89.42,14.8,80.25,171.44,0.47,111
2026-01-11 09:50:00,Cell_05,-92.19,14.46,81.66,146.41,0.66,105
2026-01-11 09:55:00,Cell_05,-90.7,15.55,83.67,167.26,0.57,100
2026-01-11 10:00:00,Cell_05,-89.8,13.65,90.57,162.54,1.04,114
2026-01-11 10:05:00,Cell_05,-96.95,7.98,145.44,79.54,7.55,107
2026-01-11 10:10:00,Cell_05,-88.53,19.25,75.86,187.67,1.02,104
2026-01-11 10:15:00,Cell_05,-91.38,14.69,90.27,162.51,0.78,109
2026-01-11 10:20:00,Cell_05,-88.97,15.48,74.75,176.68,0.98,109
2026-01-11 10:25:00,Cell_05,-90.15,12.0,81.97,151.78,0.97,112
2026-01-11 10:30:00,Cell_05,-89.4,15.64,86.62,176.07,0.77,109
2026-01-11 10:35:00,Cell_05,-92.07,14.29,86.65,172.81,1.17,108
2026-01-11 10:40:00,Cell_05,-91.29,15.93,83.66,190.65,0.65,114
2026-01-11 10:45:00,Cell_05,-89.85,14.94,85.65,149.13,0.99,106
2026-01-11 10:50:00,Cell_05,-85.81,13.93,81.27,177.26,0.5,116
2026-01-11 10:55:00,Cell_05,-89.36,18.45,89.7,166.15,0.65,103
2026-01-11 11:00:00,Cell_05,-88.83,15.51,88.26,178.96,0.74,111
2026-01-11 11:05:00,Cell_05,-91.41,14.97,90.51,166.24,0.63,107
2026-01-11 11:10:00,Cell_05,-91.53,17.02,81.56,193.93,0.36,106
2026-01-11 11:15:00,Cell_05,-84.21,16.83,83.42,178.7,1.14,107
2026-01-11 11:20:00,Cell_05,-88.3,15.24,81.75,149.31,0.51,96
2026-01-11 11:25:00,Cell_05,-88.47,13.85,89.93,166.63,0.79,111
2026-01-11 11:30:00,Cell_05,-90.55,14.08,84.55,139.65,0.41,94
2026-01-11 11:35:00,Cell_05,-90.6,14.61,68.18,136.38,0.61,77
2026-01-11 11:40:00,Cell_05,-88.47,16.38,76.91,189.25,0.84,105
2026-01-11 11:45:00,Cell_05,-89.35,17.99,73.85,166.6,0.67,90
2026-01-11 11:50:00,Cell_05,-87.81,17.11,84.09,153.41,1.04,96
2026-01-11 11:55:00,Cell_05,-88.81,14.16,84.85,158.88,1.3,107
2026-01-11 12:00:00,Cell_05,-90.11,15.78,72.41,139.74,0.87,89
2026-01-11 12:05:00,Cell_05,-91.31,15.02,75.75,162.17,0.42,100
2026-01-11 12:10:00,Cell_05,-85.35,14.65,70.64,140.36,0.59,93
2026-01-11 12:15:00,Cell_05,-89.13,12.56,77.74,141.82,0.73,101
2026-01-11 12:20:00,Cell_05,-87.46,16.89,63.67,166.79,0.52,95
2026-01-11 12:25:00,Cell_05,-89.59,14.48,60.82,115.0,0.41,76
2026-01-11 12:30:00,Cell_05,-94.03,17.48,77.23,153.4,0.94,87
2026-01-11 12:35:00,Cell_05,-91.61,15.33,75.53,138.32,1.02,85
2026-01-11 12:40:00,Cell_05,-83.18,17.91,60.95,119.02,0.55,62
2026-01-11 12:45:00,Cell_05,-91.84,14.2,70.85,122.55,1.11,86
2026-01-11 12:50:00,Cell_05,-86.73,15.64,72.82,138.32,0.44,90
2026-01-11 12:55:00,Cell_05,-90.76,15.41,77.16,124.58,0.55,85
2026-01-11 13:00:00,Cell_05,-86.71,17.39,62.21,124.92,0.77,77
2026-01-11 13:05:00,Cell_05,-86.3,14.68,68.48,132.09,0.92,80
2026-01-11 13:10:00,Cell_05,-91.94,16.04,69.37,123.33,0.69,75
2026-01-11 13:15:00,Cell_05,-85.96,14.71,70.78,139.97,0.53,83
2026-01-11 13:20:00,Cell_05,-88.71,15.19,63.93,114.77,0.45,76
2026-01-11 13:25:00,Cell_05,-91.6,14.36,65.86,95.37,0.66,66
2026-01-11 13:30:00,Cell_05,-89.59,13.6,63.04,94.56,0.63,64
2026-01-11 13:35:00,Cell_05,-88.39,17.06,63.25,120.13,0.45,76
2026-01-11 13:40:00,Cell_05,-91.66,15.12,65.74,105.75,0.74,71
2026-01-11 13:45:00,Cell_05,-85.82,17.19,66.43,115.05,0.0,67
2026-01-11 13:50:00,Cell_05,-89.56,15.41,72.54,114.13,0.83,78
2026-01-11 13:55:00,Cell_05,-91.63,15.02,71.73,114.76,0.33,73
2026-01-11 14:00:00,Cell_05,-88.37,15.78,73.1,142.59,0.99,84
2026-01-11 14:05:00,Cell_05,-92.2,17.25,65.58,112.72,0.59,67
2026-01-11 14:10:00,Cell_05,-85.01,19.0,68.54,136.78,0.64,74
2026-01-11 14:15:00,Cell_05,-87.52,14.72,73.63,131.54,0.68,78
2026-01-11 14:20:00,Cell_05,-89.42,16.82,65.41,120.2,0.68,77
2026-01-11 14:25:00,Cell_05,-86.38,18.07,72.03,137.49,0.68,78
2026-01-11 14:30:00,Cell_05,-90.05,18.17,66.9,120.67,0.5,74
2026-01-11 14:35:00,Cell_05,-85.44,16.39,65.14,114.34,0.37,72
2026-01-11 14:40:00,Cell_05,-88.82,15.97,74.16,113.9,0.34,76
2026-01-11 14:45:00,Cell_05,-86.65,15.04,64.38,99.51,0.42,69
2026-01-11 14:50:00,Cell_05,-86.49,16.27,68.24,121.53,0.47,75
2026-01-11 14:55:00,Cell_05,-86.59,15.62,64.53,131.52,0.64,74
2026-01-11 15:00:00,Cell_05,-92.13,17.27,73.82,132.51,0.72,80
2026-01-11 15:05:00,Cell_05,-84.46,14.28,63.25,126.41,0.67,76
2026-01-11 15:10:00,Cell_05,-84.08,14.25,72.83,144.89,0.23,95
2026-01-11 15:15:00,Cell_05,-92.49,16.71,67.24,130.3,0.44,73
2026-01-11 15:20:00,Cell_05,-87.54,14.68,62.73,136.27,0.76,79
2026-01-11 15:25:00,Cell_05,-87.51,15.66,77.54,149.14,0.82,88
2026-01-11 15:30:00,Cell_05,-87.02,12.84,68.05,112.41,0.96,76
2026-01-11 15:35:00,Cell_05,-89.25,17.05,64.79,138.89,1.09,86
2026-01-11 15:40:00,Cell_05,-84.88,16.66,80.33,172.89,0.5,99
2026-01-11 15:45:00,Cell_05,-90.99,15.51,89.75,154.89,1.2,97
2026-01-11 15:50:00,Cell_05,-87.62,16.88,64.54,123.33,0.39,83
2026-01-11 15:55:00,Cell_05,-86.5,15.13,72.77,134.64,0.86,89
2026-01-11 16:00:00,Cell_05,-92.42,15.85,72.78,162.84,0.73,93
2026-01-11 16:05:00,Cell_05,-90.1,15.69,74.85,162.21,0.88,95
2026-01-11 16:10:00,Cell_05,-89.41,15.43,66.5,130.5,1.1,86
2026-01-11 16:15:00,Cell_05,-90.86,13.87,83.06,159.46,0.88,101
2026-01-11 16:20:00,Cell_05,-88.99,14.33,90.17,158.76,0.97,104
2026-01-11 16:25:00,Cell_05,-90.04,16.99,93.02,173.58,0.78,99
2026-01-11 16:30:00,Cell_05,-86.42,15.7,79.31,153.63,0.59,99
2026-01-11 16:35:00,Cell_05,-98.95,8.54,149.1,104.25,6.53,106
2026-01-11 16:40:00,Cell_05,-93.51,14.84,94.59,176.73,0.57,110
2026-01-11 16:45:00,Cell_05,-93.25,13.94,90.19,174.64,0.97,115
2026-01-11 16:50:00,Cell_05,-90.77,16.73,95.64,198.39,0.85,118
2026-01-11 16:55:00,Cell_05,-106.22,11.29,123.4,127.05,5.85,106
2026-01-11 17:00:00,Cell_05,-89.95,14.04,88.59,175.75,1.44,123
2026-01-11 17:05:00,Cell_05,-91.18,17.17,91.23,205.39,0.78,120
2026-01-11 17:10:00,Cell_05,-90.68,14.42,95.85,189.16,0.97,121
2026-01-11 17:15:00,Cell_05,-92.5,15.65,90.19,175.82,0.81,117
2026-01-11 17:20:00,Cell_05,-92.34,15.69,98.93,192.97,1.02,122
2026-01-11 17:25:00,Cell_05,-90.31,16.45,94.98,226.22,0.84,129
2026-01-11 17:30:00,Cell_05,-92.63,14.67,99.73,202.89,1.24,129
2026-01-11 17:35:00,Cell_05,-95.16,15.32,91.9,176.73,0.86,118
2026-01-11 17:40:00,Cell_05,-91.62,13.74,89.55,191.93,0.75,131
2026-01-11 17:45:00,Cell_05,-90.76,15.18,84.57,194.38,0.58,120
2026-01-11 17:50:00,Cell_05,-92.83,14.03,93.78,201.92,1.49,129
2026-01-11 17:55:00,Cell_05,-95.47,16.58,92.96,224.33,0.95,134
2026-01-11 18:00:00,Cell_05,-89.38,17.03,91.57,189.77,1.23,113
2026-01-11 18:05:00,Cell_05,-86.23,12.34,98.2,180.21,1.05,129
2026-01-11 18:10:00,Cell_05,-92.35,15.18,98.08,210.17,1.1,136
2026-01-11 18:15:00,Cell_05,-88.28,14.85,94.17,208.3,1.25,133
2026-01-11 18:20:00,Cell_05,-88.65,13.47,100.58,202.13,1.06,136
2026-01-11 18:25:00,Cell_05,-89.0,16.07,101.56,234.92,1.73,138
2026-01-11 18:30:00,Cell_05,-93.16,13.79,106.63,223.04,1.75,141
2026-01-11 18:35:00,Cell_05,-96.23,15.42,104.92,216.88,0.78,137
2026-01-11 18:40:00,Cell_05,-91.27,14.91,105.55,230.76,1.12,150
2026-01-11 18:45:00,Cell_05,-92.27,15.0,100.24,214.22,1.63,131
2026-01-11 18:50:00,Cell_05,-93.48,13.41,105.33,222.22,1.4,142
2026-01-11 18:55:00,Cell_05,-94.7,14.98,103.18,230.85,1.03,148
2026-01-11 19:00:00,Cell_05,-105.62,8.1,172.59,112.23,7.27,152
2026-01-11 19:05:00,Cell_05,-89.66,13.73,99.89,216.23,1.1,143
2026-01-11 19:10:00,Cell_05,-91.98,16.57,101.09,226.04,1.04,137
2026-01-11 19:15:00,Cell_05,-92.25,15.98,101.0,230.88,1.45,138
2026-01-11 19:20:00,Cell_05,-87.9,16.65,99.86,230.52,1.13,132
2026-01-11 19:25:00,Cell_05,-89.71,11.58,105.17,216.57,1.17,149
2026-01-11 19:30:00,Cell_05,-89.42,14.46,95.43,221.14,0.92,140
2026-01-11 19:35:00,Cell_05,-88.17,14.32,96.92,204.88,1.27,131
2026-01-11 19:40:00,Cell_05,-97.22,13.64,107.19,212.17,1.28,138
2026-01-11 19:45:00,Cell_05,-89.07,15.08,106.85,227.25,1.39,140
2026-01-11 19:50:00,Cell_05,-87.53,16.66,101.42,234.23,1.58,142
2026-01-11 19:55:00,Cell_05,-90.04,13.19,102.71,197.63,1.06,131
2026-01-11 20:00:00,Cell_05,-88.96,16.06,93.59,203.57,0.91,126
2026-01-11 20:05:00,Cell_05,-87.75,16.25,91.6,186.8,0.99,117
2026-01-11 20:10:00,Cell_05,-90.02,14.66,96.3,207.05,1.52,134
2026-01-11 20:15:00,Cell_05,-89.25,14.21,98.48,211.27,1.04,137
2026-01-11 20:20:00,Cell_05,-88.12,14.24,92.35,215.56,0.98,134
2026-01-11 20:25:00,Cell_05,-91.19,18.42,102.49,222.5,1.15,120
2026-01-11 20:30:00,Cell_05,-87.72,17.71,89.48,193.24,0.78,120
2026-01-11 20:35:00,Cell_05,-88.95,15.73,93.02,192.96,1.39,122
2026-01-11 20:40:00,Cell_05,-88.13,16.52,91.32,188.13,0.71,121
2026-01-11 20:45:00,Cell_05,-88.29,16.41,80.37,166.55,0.71,104
2026-01-11 20:50:00,Cell_05,-90.7,12.7,92.45,162.26,0.92,118
2026-01-11 20:55:00,Cell_05,-88.62,18.73,93.98,208.41,0.47,113
2026-01-11 21:00:00,Cell_05,-88.54,16.22,82.67,187.44,0.28,113
